scenario_key,scenario_label,year,end_height,burn_active,capacity_pct,reward_per_block_atho,annual_issuance_atho,annual_fees_total_atho,annual_burn_atho,annual_miner_fees_atho,annual_miner_revenue_atho,cumulative_emitted_atho,cumulative_burned_atho,circulating_supply_atho,annual_net_change_atho,annual_net_rate_pct,tx_per_block_est,tps_est
burn_75,Burn On (75% block capacity),228,59918399,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,39744100.00000000,13215555.00000000,26528545.00000000,-22995.00000000,-0.08660515,3312,27.60000000
burn_75,Burn On (75% block capacity),229,60181199,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,39809800.00000000,13304250.00000000,26505550.00000000,-22995.00000000,-0.08668022,3312,27.60000000
burn_75,Burn On (75% block capacity),230,60443999,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,39875500.00000000,13392945.00000000,26482555.00000000,-22995.00000000,-0.08675542,3312,27.60000000
burn_75,Burn On (75% block capacity),231,60706799,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,39941200.00000000,13481640.00000000,26459560.00000000,-22995.00000000,-0.08683075,3312,27.60000000
burn_75,Burn On (75% block capacity),232,60969599,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,40006900.00000000,13570335.00000000,26436565.00000000,-22995.00000000,-0.08690621,3312,27.60000000
burn_75,Burn On (75% block capacity),233,61232399,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,40072600.00000000,13659030.00000000,26413570.00000000,-22995.00000000,-0.08698180,3312,27.60000000
burn_75,Burn On (75% block capacity),234,61495199,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,40138300.00000000,13747725.00000000,26390575.00000000,-22995.00000000,-0.08705752,3312,27.60000000
burn_75,Burn On (75% block capacity),235,61757999,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,40204000.00000000,13836420.00000000,26367580.00000000,-22995.00000000,-0.08713338,3312,27.60000000
burn_75,Burn On (75% block capacity),236,62020799,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,40269700.00000000,13925115.00000000,26344585.00000000,-22995.00000000,-0.08720937,3312,27.60000000
burn_75,Burn On (75% block capacity),237,62283599,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,40335400.00000000,14013810.00000000,26321590.00000000,-22995.00000000,-0.08728549,3312,27.60000000
burn_75,Burn On (75% block capacity),238,62546399,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,40401100.00000000,14102505.00000000,26298595.00000000,-22995.00000000,-0.08736174,3312,27.60000000
burn_75,Burn On (75% block capacity),239,62809199,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,40466800.00000000,14191200.00000000,26275600.00000000,-22995.00000000,-0.08743813,3312,27.60000000
burn_75,Burn On (75% block capacity),240,63071999,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,40532500.00000000,14279895.00000000,26252605.00000000,-22995.00000000,-0.08751465,3312,27.60000000
burn_75,Burn On (75% block capacity),241,63334799,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,40598200.00000000,14368590.00000000,26229610.00000000,-22995.00000000,-0.08759131,3312,27.60000000
burn_75,Burn On (75% block capacity),242,63597599,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,40663900.00000000,14457285.00000000,26206615.00000000,-22995.00000000,-0.08766810,3312,27.60000000
burn_75,Burn On (75% block capacity),243,63860399,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,40729600.00000000,14545980.00000000,26183620.00000000,-22995.00000000,-0.08774502,3312,27.60000000
burn_75,Burn On (75% block capacity),244,64123199,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,40795300.00000000,14634675.00000000,26160625.00000000,-22995.00000000,-0.08782208,3312,27.60000000
burn_75,Burn On (75% block capacity),245,64385999,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,40861000.00000000,14723370.00000000,26137630.00000000,-22995.00000000,-0.08789928,3312,27.60000000
burn_75,Burn On (75% block capacity),246,64648799,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,40926700.00000000,14812065.00000000,26114635.00000000,-22995.00000000,-0.08797661,3312,27.60000000
burn_75,Burn On (75% block capacity),247,64911599,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,40992400.00000000,14900760.00000000,26091640.00000000,-22995.00000000,-0.08805407,3312,27.60000000
burn_75,Burn On (75% block capacity),248,65174399,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,41058100.00000000,14989455.00000000,26068645.00000000,-22995.00000000,-0.08813168,3312,27.60000000
burn_75,Burn On (75% block capacity),249,65437199,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,41123800.00000000,15078150.00000000,26045650.00000000,-22995.00000000,-0.08820942,3312,27.60000000
burn_75,Burn On (75% block capacity),250,65699999,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,41189500.00000000,15166845.00000000,26022655.00000000,-22995.00000000,-0.08828730,3312,27.60000000
burn_100,Burn On (100% block capacity),0,-1,0,100.0000,10.00000000,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,4416,36.80000000
burn_100,Burn On (100% block capacity),1,262799,0,100.0000,10.00000000,2678000.00000000,147825.00000000,0E-8,147825.00000000,2825825.00000000,2678000.00000000,0E-8,2678000.00000000,2678000.00000000,0E-8,4416,36.80000000
burn_100,Burn On (100% block capacity),2,525599,0,100.0000,10.00000000,2628000.00000000,147825.00000000,0E-8,147825.00000000,2775825.00000000,5306000.00000000,0E-8,5306000.00000000,2628000.00000000,98.13293503,4416,36.80000000
burn_100,Burn On (100% block capacity),3,788399,0,100.0000,10.00000000,2628000.00000000,147825.00000000,0E-8,147825.00000000,2775825.00000000,7934000.00000000,0E-8,7934000.00000000,2628000.00000000,49.52883528,4416,36.80000000
burn_100,Burn On (100% block capacity),4,1051199,0,100.0000,10.00000000,2628000.00000000,147825.00000000,0E-8,147825.00000000,2775825.00000000,10562000.00000000,0E-8,10562000.00000000,2628000.00000000,33.12326695,4416,36.80000000
burn_100,Burn On (100% block capacity),5,1313999,0,100.0000,10.00000000,2628000.00000000,147825.00000000,0E-8,147825.00000000,2775825.00000000,13190000.00000000,0E-8,13190000.00000000,2628000.00000000,24.88165120,4416,36.80000000
burn_100,Burn On (100% block capacity),6,1576799,0,100.0000,5.00000000,1314000.00000000,147825.00000000,0E-8,147825.00000000,1461825.00000000,14504000.00000000,0E-8,14504000.00000000,1314000.00000000,9.96209249,4416,36.80000000
burn_100,Burn On (100% block capacity),7,1839599,0,100.0000,5.00000000,1314000.00000000,147825.00000000,0E-8,147825.00000000,1461825.00000000,15818000.00000000,0E-8,15818000.00000000,1314000.00000000,9.05956977,4416,36.80000000
burn_100,Burn On (100% block capacity),8,2102399,0,100.0000,5.00000000,1314000.00000000,147825.00000000,0E-8,147825.00000000,1461825.00000000,17132000.00000000,0E-8,17132000.00000000,1314000.00000000,8.30699203,4416,36.80000000
burn_100,Burn On (100% block capacity),9,2365199,0,100.0000,5.00000000,1314000.00000000,147825.00000000,0E-8,147825.00000000,1461825.00000000,18446000.00000000,0E-8,18446000.00000000,1314000.00000000,7.66985758,4416,36.80000000
burn_100,Burn On (100% block capacity),10,2627999,0,100.0000,5.00000000,1314000.00000000,147825.00000000,0E-8,147825.00000000,1461825.00000000,19760000.00000000,0E-8,19760000.00000000,1314000.00000000,7.12349561,4416,36.80000000
burn_100,Burn On (100% block capacity),11,2890799,0,100.0000,2.50000000,657000.00000000,147825.00000000,0E-8,147825.00000000,804825.00000000,20417000.00000000,0E-8,20417000.00000000,657000.00000000,3.32489879,4416,36.80000000
burn_100,Burn On (100% block capacity),12,3153599,0,100.0000,2.50000000,657000.00000000,147825.00000000,0E-8,147825.00000000,804825.00000000,21074000.00000000,0E-8,21074000.00000000,657000.00000000,3.21790665,4416,36.80000000
burn_100,Burn On (100% block capacity),13,3416399,0,100.0000,2.50000000,657000.00000000,147825.00000000,0E-8,147825.00000000,804825.00000000,21731000.00000000,0E-8,21731000.00000000,657000.00000000,3.11758565,4416,36.80000000
burn_100,Burn On (100% block capacity),14,3679199,0,100.0000,2.50000000,657000.00000000,147825.00000000,0E-8,147825.00000000,804825.00000000,22388000.00000000,0E-8,22388000.00000000,657000.00000000,3.02333073,4416,36.80000000
burn_100,Burn On (100% block capacity),15,3941999,0,100.0000,2.50000000,657000.00000000,147825.00000000,0E-8,147825.00000000,804825.00000000,23045000.00000000,0E-8,23045000.00000000,657000.00000000,2.93460783,4416,36.80000000
burn_100,Burn On (100% block capacity),16,4204799,0,100.0000,1.25000000,328500.00000000,147825.00000000,0E-8,147825.00000000,476325.00000000,23373500.00000000,0E-8,23373500.00000000,328500.00000000,1.42547190,4416,36.80000000
burn_100,Burn On (100% block capacity),17,4467599,0,100.0000,1.25000000,328500.00000000,147825.00000000,0E-8,147825.00000000,476325.00000000,23702000.00000000,0E-8,23702000.00000000,328500.00000000,1.40543778,4416,36.80000000
burn_100,Burn On (100% block capacity),18,4730399,0,100.0000,1.25000000,328500.00000000,147825.00000000,0E-8,147825.00000000,476325.00000000,24030500.00000000,0E-8,24030500.00000000,328500.00000000,1.38595899,4416,36.80000000
burn_100,Burn On (100% block capacity),19,4993199,0,100.0000,1.25000000,328500.00000000,147825.00000000,0E-8,147825.00000000,476325.00000000,24359000.00000000,0E-8,24359000.00000000,328500.00000000,1.36701275,4416,36.80000000
burn_100,Burn On (100% block capacity),20,5255999,0,100.0000,1.25000000,328500.00000000,147825.00000000,0E-8,147825.00000000,476325.00000000,24687500.00000000,0E-8,24687500.00000000,328500.00000000,1.34857753,4416,36.80000000
burn_100,Burn On (100% block capacity),21,5518799,0,100.0000,0.62500000,164250.00000000,147825.00000000,0E-8,147825.00000000,312075.00000000,24851750.00000000,0E-8,24851750.00000000,164250.00000000,0.66531646,4416,36.80000000
burn_100,Burn On (100% block capacity),22,5781599,0,100.0000,0.62500000,164250.00000000,147825.00000000,0E-8,147825.00000000,312075.00000000,25016000.00000000,0E-8,25016000.00000000,164250.00000000,0.66091925,4416,36.80000000
burn_100,Burn On (100% block capacity),23,6044399,0,100.0000,0.62500000,164250.00000000,147825.00000000,0E-8,147825.00000000,312075.00000000,25180250.00000000,0E-8,25180250.00000000,164250.00000000,0.65657979,4416,36.80000000
burn_100,Burn On (100% block capacity),24,6307199,0,100.0000,0.62500000,164250.00000000,147825.00000000,0E-8,147825.00000000,312075.00000000,25344500.00000000,0E-8,25344500.00000000,164250.00000000,0.65229694,4416,36.80000000
burn_100,Burn On (100% block capacity),25,6569999,0,100.0000,0.62500000,164250.00000000,147825.00000000,0E-8,147825.00000000,312075.00000000,25508750.00000000,0E-8,25508750.00000000,164250.00000000,0.64806960,4416,36.80000000
burn_100,Burn On (100% block capacity),26,6832799,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,25590875.00000000,0E-8,25590875.00000000,82125.00000000,0.32194835,4416,36.80000000
burn_100,Burn On (100% block capacity),27,7095599,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,25673000.00000000,0E-8,25673000.00000000,82125.00000000,0.32091517,4416,36.80000000
burn_100,Burn On (100% block capacity),28,7358399,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,25755125.00000000,0E-8,25755125.00000000,82125.00000000,0.31988860,4416,36.80000000
burn_100,Burn On (100% block capacity),29,7621199,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,25837250.00000000,0E-8,25837250.00000000,82125.00000000,0.31886857,4416,36.80000000
burn_100,Burn On (100% block capacity),30,7883999,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,25919375.00000000,0E-8,25919375.00000000,82125.00000000,0.31785503,4416,36.80000000
burn_100,Burn On (100% block capacity),31,8146799,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,26001500.00000000,0E-8,26001500.00000000,82125.00000000,0.31684792,4416,36.80000000
burn_100,Burn On (100% block capacity),32,8409599,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,26083625.00000000,0E-8,26083625.00000000,82125.00000000,0.31584716,4416,36.80000000
burn_100,Burn On (100% block capacity),33,8672399,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,26165750.00000000,0E-8,26165750.00000000,82125.00000000,0.31485271,4416,36.80000000
burn_100,Burn On (100% block capacity),34,8935199,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,26247875.00000000,0E-8,26247875.00000000,82125.00000000,0.31386450,4416,36.80000000
burn_100,Burn On (100% block capacity),35,9197999,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,26330000.00000000,0E-8,26330000.00000000,82125.00000000,0.31288247,4416,36.80000000
burn_100,Burn On (100% block capacity),36,9460799,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,26412125.00000000,0E-8,26412125.00000000,82125.00000000,0.31190657,4416,36.80000000
burn_100,Burn On (100% block capacity),37,9723599,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,26494250.00000000,0E-8,26494250.00000000,82125.00000000,0.31093674,4416,36.80000000
burn_100,Burn On (100% block capacity),38,9986399,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,26576375.00000000,0E-8,26576375.00000000,82125.00000000,0.30997292,4416,36.80000000
burn_100,Burn On (100% block capacity),39,10249199,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,26658500.00000000,0E-8,26658500.00000000,82125.00000000,0.30901506,4416,36.80000000
burn_100,Burn On (100% block capacity),40,10511999,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,26740625.00000000,0E-8,26740625.00000000,82125.00000000,0.30806309,4416,36.80000000
burn_100,Burn On (100% block capacity),41,10774799,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,26822750.00000000,0E-8,26822750.00000000,82125.00000000,0.30711698,4416,36.80000000
burn_100,Burn On (100% block capacity),42,11037599,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,26904875.00000000,0E-8,26904875.00000000,82125.00000000,0.30617666,4416,36.80000000
burn_100,Burn On (100% block capacity),43,11300399,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,26987000.00000000,0E-8,26987000.00000000,82125.00000000,0.30524208,4416,36.80000000
burn_100,Burn On (100% block capacity),44,11563199,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,27069125.00000000,0E-8,27069125.00000000,82125.00000000,0.30431319,4416,36.80000000
burn_100,Burn On (100% block capacity),45,11825999,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,27151250.00000000,0E-8,27151250.00000000,82125.00000000,0.30338993,4416,36.80000000
burn_100,Burn On (100% block capacity),46,12088799,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,27233375.00000000,0E-8,27233375.00000000,82125.00000000,0.30247226,4416,36.80000000
burn_100,Burn On (100% block capacity),47,12351599,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,27315500.00000000,0E-8,27315500.00000000,82125.00000000,0.30156013,4416,36.80000000
burn_100,Burn On (100% block capacity),48,12614399,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,27397625.00000000,0E-8,27397625.00000000,82125.00000000,0.30065348,4416,36.80000000
burn_100,Burn On (100% block capacity),49,12877199,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,27479750.00000000,0E-8,27479750.00000000,82125.00000000,0.29975226,4416,36.80000000
burn_100,Burn On (100% block capacity),50,13139999,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,27561875.00000000,0E-8,27561875.00000000,82125.00000000,0.29885643,4416,36.80000000
burn_100,Burn On (100% block capacity),51,13402799,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,27644000.00000000,0E-8,27644000.00000000,82125.00000000,0.29796594,4416,36.80000000
burn_100,Burn On (100% block capacity),52,13665599,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,27726125.00000000,0E-8,27726125.00000000,82125.00000000,0.29708074,4416,36.80000000
burn_100,Burn On (100% block capacity),53,13928399,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,27808250.00000000,0E-8,27808250.00000000,82125.00000000,0.29620079,4416,36.80000000
burn_100,Burn On (100% block capacity),54,14191199,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,27890375.00000000,0E-8,27890375.00000000,82125.00000000,0.29532603,4416,36.80000000
burn_100,Burn On (100% block capacity),55,14453999,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,27972500.00000000,0E-8,27972500.00000000,82125.00000000,0.29445642,4416,36.80000000
burn_100,Burn On (100% block capacity),56,14716799,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,28054625.00000000,0E-8,28054625.00000000,82125.00000000,0.29359192,4416,36.80000000
burn_100,Burn On (100% block capacity),57,14979599,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,28136750.00000000,0E-8,28136750.00000000,82125.00000000,0.29273248,4416,36.80000000
burn_100,Burn On (100% block capacity),58,15242399,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,28218875.00000000,0E-8,28218875.00000000,82125.00000000,0.29187806,4416,36.80000000
burn_100,Burn On (100% block capacity),59,15505199,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,28301000.00000000,0E-8,28301000.00000000,82125.00000000,0.29102861,4416,36.80000000
burn_100,Burn On (100% block capacity),60,15767999,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,28383125.00000000,0E-8,28383125.00000000,82125.00000000,0.29018409,4416,36.80000000
burn_100,Burn On (100% block capacity),61,16030799,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,28465250.00000000,0E-8,28465250.00000000,82125.00000000,0.28934446,4416,36.80000000
burn_100,Burn On (100% block capacity),62,16293599,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,28547375.00000000,0E-8,28547375.00000000,82125.00000000,0.28850967,4416,36.80000000
burn_100,Burn On (100% block capacity),63,16556399,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,28629500.00000000,0E-8,28629500.00000000,82125.00000000,0.28767969,4416,36.80000000
burn_100,Burn On (100% block capacity),64,16819199,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,28711625.00000000,0E-8,28711625.00000000,82125.00000000,0.28685447,4416,36.80000000
burn_100,Burn On (100% block capacity),65,17081999,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,28793750.00000000,0E-8,28793750.00000000,82125.00000000,0.28603397,4416,36.80000000
burn_100,Burn On (100% block capacity),66,17344799,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,28875875.00000000,0E-8,28875875.00000000,82125.00000000,0.28521815,4416,36.80000000
burn_100,Burn On (100% block capacity),67,17607599,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,28958000.00000000,0E-8,28958000.00000000,82125.00000000,0.28440697,4416,36.80000000
burn_100,Burn On (100% block capacity),68,17870399,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,29040125.00000000,0E-8,29040125.00000000,82125.00000000,0.28360039,4416,36.80000000
burn_100,Burn On (100% block capacity),69,18133199,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,29122250.00000000,0E-8,29122250.00000000,82125.00000000,0.28279837,4416,36.80000000
burn_100,Burn On (100% block capacity),70,18395999,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,29204375.00000000,0E-8,29204375.00000000,82125.00000000,0.28200088,4416,36.80000000
burn_100,Burn On (100% block capacity),71,18658799,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,29286500.00000000,0E-8,29286500.00000000,82125.00000000,0.28120787,4416,36.80000000
burn_100,Burn On (100% block capacity),72,18921599,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,29368625.00000000,0E-8,29368625.00000000,82125.00000000,0.28041931,4416,36.80000000
burn_100,Burn On (100% block capacity),73,19184399,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,29450750.00000000,0E-8,29450750.00000000,82125.00000000,0.27963515,4416,36.80000000
burn_100,Burn On (100% block capacity),74,19447199,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,29532875.00000000,0E-8,29532875.00000000,82125.00000000,0.27885538,4416,36.80000000
burn_100,Burn On (100% block capacity),75,19709999,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,29615000.00000000,0E-8,29615000.00000000,82125.00000000,0.27807994,4416,36.80000000
burn_100,Burn On (100% block capacity),76,19972799,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,29697125.00000000,0E-8,29697125.00000000,82125.00000000,0.27730880,4416,36.80000000
burn_100,Burn On (100% block capacity),77,20235599,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,29779250.00000000,0E-8,29779250.00000000,82125.00000000,0.27654192,4416,36.80000000
burn_100,Burn On (100% block capacity),78,20498399,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,29861375.00000000,0E-8,29861375.00000000,82125.00000000,0.27577928,4416,36.80000000
burn_100,Burn On (100% block capacity),79,20761199,0,100.0000,0.31250000,82125.00000000,147825.00000000,0E-8,147825.00000000,229950.00000000,29943500.00000000,0E-8,29943500.00000000,82125.00000000,0.27502083,4416,36.80000000
burn_100,Burn On (100% block capacity),80,21023999,1,100.0000,0.25000000,77000.00000000,147825.00000000,118260.00000000,29565.00000000,106565.00000000,30020500.00000000,118260.00000000,29902240.00000000,-41260.00000000,-0.13779284,4416,36.80000000
burn_100,Burn On (100% block capacity),81,21286799,1,100.0000,0.25000000,65700.00000000,147825.00000000,118260.00000000,29565.00000000,95265.00000000,30086200.00000000,236520.00000000,29849680.00000000,-52560.00000000,-0.17577278,4416,36.80000000
burn_100,Burn On (100% block capacity),82,21549599,1,100.0000,0.25000000,65700.00000000,147825.00000000,118260.00000000,29565.00000000,95265.00000000,30151900.00000000,354780.00000000,29797120.00000000,-52560.00000000,-0.17608229,4416,36.80000000
burn_100,Burn On (100% block capacity),83,21812399,1,100.0000,0.25000000,65700.00000000,147825.00000000,118260.00000000,29565.00000000,95265.00000000,30217600.00000000,473040.00000000,29744560.00000000,-52560.00000000,-0.17639289,4416,36.80000000
burn_100,Burn On (100% block capacity),84,22075199,1,100.0000,0.25000000,65700.00000000,147825.00000000,118260.00000000,29565.00000000,95265.00000000,30283300.00000000,591300.00000000,29692000.00000000,-52560.00000000,-0.17670458,4416,36.80000000
burn_100,Burn On (100% block capacity),85,22337999,1,100.0000,0.25000000,65700.00000000,147825.00000000,118260.00000000,29565.00000000,95265.00000000,30349000.00000000,709560.00000000,29639440.00000000,-52560.00000000,-0.17701738,4416,36.80000000
burn_100,Burn On (100% block capacity),86,22600799,1,100.0000,0.25000000,65700.00000000,147825.00000000,118260.00000000,29565.00000000,95265.00000000,30414700.00000000,827820.00000000,29586880.00000000,-52560.00000000,-0.17733129,4416,36.80000000
burn_100,Burn On (100% block capacity),87,22863599,1,100.0000,0.25000000,65700.00000000,147825.00000000,118260.00000000,29565.00000000,95265.00000000,30480400.00000000,946080.00000000,29534320.00000000,-52560.00000000,-0.17764631,4416,36.80000000
burn_100,Burn On (100% block capacity),88,23126399,1,100.0000,0.25000000,65700.00000000,147825.00000000,118260.00000000,29565.00000000,95265.00000000,30546100.00000000,1064340.00000000,29481760.00000000,-52560.00000000,-0.17796245,4416,36.80000000
burn_100,Burn On (100% block capacity),89,23389199,1,100.0000,0.25000000,65700.00000000,147825.00000000,118260.00000000,29565.00000000,95265.00000000,30611800.00000000,1182600.00000000,29429200.00000000,-52560.00000000,-0.17827972,4416,36.80000000
burn_100,Burn On (100% block capacity),90,23651999,1,100.0000,0.25000000,65700.00000000,147825.00000000,118260.00000000,29565.00000000,95265.00000000,30677500.00000000,1300860.00000000,29376640.00000000,-52560.00000000,-0.17859813,4416,36.80000000
burn_100,Burn On (100% block capacity),91,23914799,1,100.0000,0.25000000,65700.00000000,147825.00000000,118260.00000000,29565.00000000,95265.00000000,30743200.00000000,1419120.00000000,29324080.00000000,-52560.00000000,-0.17891767,4416,36.80000000
burn_100,Burn On (100% block capacity),92,24177599,1,100.0000,0.25000000,65700.00000000,147825.00000000,118260.00000000,29565.00000000,95265.00000000,30808900.00000000,1537380.00000000,29271520.00000000,-52560.00000000,-0.17923836,4416,36.80000000
burn_100,Burn On (100% block capacity),93,24440399,1,100.0000,0.25000000,65700.00000000,147825.00000000,118260.00000000,29565.00000000,95265.00000000,30874600.00000000,1655640.00000000,29218960.00000000,-52560.00000000,-0.17956020,4416,36.80000000
burn_100,Burn On (100% block capacity),94,24703199,1,100.0000,0.25000000,65700.00000000,147825.00000000,118260.00000000,29565.00000000,95265.00000000,30940300.00000000,1773900.00000000,29166400.00000000,-52560.00000000,-0.17988320,4416,36.80000000
burn_100,Burn On (100% block capacity),95,24965999,1,100.0000,0.25000000,65700.00000000,147825.00000000,118260.00000000,29565.00000000,95265.00000000,31006000.00000000,1892160.00000000,29113840.00000000,-52560.00000000,-0.18020736,4416,36.80000000
burn_100,Burn On (100% block capacity),96,25228799,1,100.0000,0.25000000,65700.00000000,147825.00000000,118260.00000000,29565.00000000,95265.00000000,31071700.00000000,2010420.00000000,29061280.00000000,-52560.00000000,-0.18053270,4416,36.80000000
